Dataset,Classifier,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,train_time,test_time
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.5025,0.6525,0.8025,0.7675,0.775,0.7,0.11131037687475506,0.025315523147583008,0.007525444030761719
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.7875,0.7625,0.7625,0.79,0.775,0.7755,0.011768602295939843,2.0097177028656006,0.009758710861206055
student_lifestyle_dataset,DecisionTree,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02020549774169922,0.007353544235229492
student_lifestyle_dataset,SVM,0.5125,0.515,0.515,0.515,0.515,0.5145000000000001,0.0010000000000000232,0.2923896312713623,0.1384413242340088
student_lifestyle_dataset,KNN,0.5025,0.4925,0.515,0.485,0.5025,0.49949999999999994,0.010173494974687905,0.017878055572509766,0.014539003372192383
student_lifestyle_dataset,LogisticRegression,0.8375,0.82,0.8425,0.8125,0.805,0.8234999999999999,0.014370107863199914,1.8020615577697754,0.009047985076904297
student_lifestyle_dataset,Perceptron,0.3775,0.4275,0.5225,0.52,0.3275,0.43499999999999994,0.07720103626247513,0.024396419525146484,0.0069386959075927734
student_lifestyle_dataset,MLP,0.7325,0.5275,0.665,0.57,0.6325,0.6255,0.07175304871571664,1.2954695224761963,0.01011347770690918
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.6812339331619537,0.7242268041237113,0.7164948453608248,0.75,0.7757731958762887,0.7295457557045557,0.03189984965054289,0.12170672416687012,0.0071070194244384766
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.493573264781491,0.4948453608247423,0.5128865979381443,0.5180412371134021,0.5025773195876289,0.5043847560490817,0.009694699807671098,0.49855899810791016,0.1670219898223877
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.4652956298200514,0.4536082474226804,0.47164948453608246,0.4793814432989691,0.45103092783505155,0.464193146582567,0.010703092027015882,0.009459257125854492,0.05563044548034668
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.4961439588688946,0.5077319587628866,0.5154639175257731,0.5025773195876289,0.5077319587628866,0.5059298227016139,0.0063936962856323025,2.3855783939361572,0.008287191390991211
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.22879177377892032,0.20103092783505155,0.4381443298969072,0.3582474226804124,0.35309278350515466,0.31586144753928924,0.08820773540731729,0.047121286392211914,0.007076740264892578
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.39331619537275064,0.42783505154639173,0.4690721649484536,0.2422680412371134,0.25257731958762886,0.3570137545384677,0.09269752783143834,0.5609242916107178,0.009775161743164062
FOREX_eurnok-day-Close,DecisionTree,0.532608695652174,0.5597826086956522,0.5095367847411444,0.5122615803814714,0.4713896457765668,0.5171158630494017,0.029094234756751144,0.09319615364074707,0.007115364074707031
FOREX_eurnok-day-Close,SVM,0.5461956521739131,0.5244565217391305,0.5367847411444142,0.547683923705722,0.5040871934604905,0.5318416064447341,0.01616353390729411,0.24700140953063965,0.13947176933288574
FOREX_eurnok-day-Close,KNN,0.5,0.48097826086956524,0.46321525885558584,0.5068119891008175,0.4986376021798365,0.489928622201161,0.015849541382028546,0.014568567276000977,0.018764019012451172
FOREX_eurnok-day-Close,LogisticRegression,0.532608695652174,0.5461956521739131,0.5367847411444142,0.5504087193460491,0.5258855585831063,0.5383766733799312,0.008918949755317073,1.1122615337371826,0.008065462112426758
FOREX_eurnok-day-Close,Perceptron,0.4701086956521739,0.5081521739130435,0.4713896457765668,0.49591280653950953,0.5204359673024523,0.4931998578367492,0.019907911124382026,0.014096736907958984,0.007280826568603516
FOREX_eurnok-day-Close,MLP,0.5081521739130435,0.4891304347826087,0.5122615803814714,0.5231607629427792,0.5040871934604905,0.5073584290960786,0.011111664480535048,0.7645554542541504,0.008134603500366211
ar3,DecisionTree,0.8461538461538461,0.8461538461538461,0.9230769230769231,1.0,0.9166666666666666,0.9064102564102564,0.057277712573560714,0.008347749710083008,0.006246089935302734
ar3,SVM,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.8743589743589743,0.03454408611617301,0.008456945419311523,0.0065267086029052734
ar3,KNN,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.8897435897435898,0.03566776344421425,0.006540060043334961,0.02209305763244629
ar3,LogisticRegression,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.75,0.8333333333333334,0.8243589743589743,0.03750958676494306,0.910590648651123,0.00869441032409668
ar3,Perceptron,0.8461538461538461,0.15384615384615385,0.15384615384615385,0.08333333333333333,0.9166666666666666,0.43076923076923074,0.36952000779446403,0.009299516677856445,0.006743669509887695
ar3,MLP,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.08333333333333333,0.08333333333333333,0.12564102564102567,0.03454408611617303,0.03997516632080078,0.006920337677001953
iris,DecisionTree,1.0,0.9666666666666667,0.9333333333333333,0.9666666666666667,0.9,0.9533333333333335,0.03399346342395189,0.007595539093017578,0.005949258804321289
iris,SVM,1.0,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666668,0.029814239699997188,0.009456396102905273,0.006425619125366211
iris,KNN,1.0,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666668,0.029814239699997188,0.006920814514160156,0.011136770248413086
iris,LogisticRegression,1.0,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666668,0.029814239699997188,0.10424327850341797,0.006907224655151367
iris,Perceptron,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.7466666666666667,0.09797958971132716,0.014528989791870117,0.0056345462799072266
iris,MLP,1.0,1.0,0.9,1.0,1.0,0.9800000000000001,0.039999999999999994,0.9839353561401367,0.007724285125732422
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.5622895622895623,0.5252525252525253,0.43097643097643096,0.4612794612794613,0.5472972972972973,0.5054190554190554,0.05073739513390449,0.027472496032714844,0.006195068359375
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.6195286195286195,0.5892255892255892,0.569023569023569,0.5858585858585859,0.625,0.5977272727272727,0.021242162469508174,0.1697087287902832,0.09662771224975586
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5892255892255892,0.5454545454545454,0.5252525252525253,0.5488215488215489,0.5844594594594594,0.5586427336427336,0.024442194593850497,0.012205123901367188,0.027045488357543945
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.5858585858585859,0.5387205387205387,0.5117845117845118,0.5420875420875421,0.5777027027027027,0.5512307762307762,0.027188087989706417,0.1555466651916504,0.006247043609619141
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.367003367003367,0.5488215488215489,0.4511784511784512,0.5218855218855218,0.3547297297297297,0.4487237237237237,0.07860195493231044,0.04063987731933594,0.006140470504760742
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.6296296296296297,0.6127946127946128,0.5454545454545454,0.5824915824915825,0.6621621621621622,0.6065065065065065,0.03993952837440948,11.980709791183472,0.008364200592041016
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.7475,0.725,0.745,0.76,0.7325,0.742,0.012186057606953947,0.04906010627746582,0.006448030471801758
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.63,0.6375,0.6025,0.6175,0.6325,0.624,0.012609520212918458,0.26657676696777344,0.15221166610717773
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.6725,0.6175,0.66,0.685,0.655,0.658,0.022770595073471393,0.012822866439819336,0.016590356826782227
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.725,0.755,0.735,0.7425,0.74,0.7394999999999999,0.009797958971132725,1.0572049617767334,0.007744550704956055
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.4975,0.6775,0.515,0.5075,0.5025,0.5399999999999999,0.06899275324264137,0.012538909912109375,0.0060198307037353516
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.7275,0.725,0.71,0.745,0.7425,0.7300000000000001,0.012747548783981981,2.4675710201263428,0.009515762329101562
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.9575,0.96,0.975,0.96,0.9675,0.9640000000000001,0.006442049363362564,0.03325057029724121,0.006867885589599609
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.91,0.9275,0.915,0.9025,0.905,0.9119999999999999,0.008860022573334677,0.18621587753295898,0.07799863815307617
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.9175,0.9225,0.9275,0.9325,0.935,0.9269999999999999,0.006403124237432868,0.007941961288452148,0.05501389503479004
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8325,0.8675,0.8375,0.83,0.8125,0.836,0.01786057109949177,1.1780269145965576,0.009551286697387695
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.64,0.8075,0.7775,0.8275,0.84,0.7785,0.072398204397623,0.020928382873535156,0.008254528045654297
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.9775,0.975,0.98,0.9725,0.965,0.974,0.0051478150704935095,3.6686437129974365,0.009630203247070312
FOREX_eurjpy-day-Close,DecisionTree,0.5313351498637602,0.5068119891008175,0.5109289617486339,0.47540983606557374,0.5136612021857924,0.5076294277929155,0.01815489345958034,0.10049605369567871,0.007232189178466797
FOREX_eurjpy-day-Close,SVM,0.5149863760217984,0.5286103542234333,0.5245901639344263,0.5437158469945356,0.4781420765027322,0.5180089635353852,0.021977489653492797,0.24953675270080566,0.13864898681640625
FOREX_eurjpy-day-Close,KNN,0.5504087193460491,0.5504087193460491,0.5109289617486339,0.5027322404371585,0.5163934426229508,0.5261744167001682,0.0202594660738568,0.013862848281860352,0.018790006637573242
FOREX_eurjpy-day-Close,LogisticRegression,0.49591280653950953,0.5504087193460491,0.5,0.48360655737704916,0.4972677595628415,0.5054391685650897,0.02317771111189944,1.0583055019378662,0.007649660110473633
FOREX_eurjpy-day-Close,Perceptron,0.5068119891008175,0.5122615803814714,0.5,0.505464480874317,0.5,0.5049076100713211,0.00460840356579264,0.014127016067504883,0.006461620330810547
FOREX_eurjpy-day-Close,MLP,0.5040871934604905,0.5149863760217984,0.5081967213114754,0.5,0.5245901639344263,0.5103720909456382,0.008663228801171341,0.7974259853363037,0.00904226303100586
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.7775,0.795,0.775,0.75,0.7825,0.776,0.014713938969562168,0.04546070098876953,0.00608062744140625
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.5175,0.525,0.515,0.4875,0.5425,0.5175,0.01781852968120546,0.2691376209259033,0.15642905235290527
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5775,0.505,0.5675,0.54,0.5525,0.5485,0.02522895162308573,0.01093292236328125,0.014923334121704102
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.86,0.85,0.7825,0.83,0.82,0.8285,0.027000000000000003,1.128711462020874,0.00750279426574707
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.5125,0.4975,0.595,0.4975,0.5,0.5205,0.037662979170532955,0.013873815536499023,0.006720304489135742
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.765,0.5475,0.645,0.6075,0.7725,0.6675,0.08836005885013883,0.8026325702667236,0.008535385131835938
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.6675,0.65,0.63,0.65,0.6675,0.6529999999999999,0.013910427743243546,0.33643269538879395,0.009864091873168945
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.695,0.6875,0.67,0.685,0.7075,0.689,0.012308533625091156,0.38269829750061035,0.3799877166748047
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.6025,0.6725,0.6075,0.6025,0.635,0.624,0.02709243436828811,0.009937047958374023,0.058171749114990234
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.7525,0.72,0.685,0.6925,0.745,0.719,0.027046256672597014,1.2620899677276611,0.008965492248535156
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.605,0.5675,0.6775,0.51,0.6175,0.5955,0.05548423199432429,0.017818927764892578,0.0074193477630615234
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.7025,0.65,0.6375,0.665,0.675,0.666,0.02228227995515721,3.891252279281616,0.010189294815063477
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.5825,0.59,0.62,0.61,0.57,0.5944999999999999,0.01819340539866026,0.15183568000793457,0.00711512565612793
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.58,0.675,0.5925,0.565,0.5825,0.599,0.0390064097296842,0.4083411693572998,0.17232084274291992
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5475,0.5925,0.5425,0.545,0.555,0.5565,0.01847971861257634,0.008236885070800781,0.057042837142944336
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.62,0.6575,0.605,0.6025,0.57,0.611,0.02839894364232586,0.05722308158874512,0.0070590972900390625
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.595,0.5175,0.5525,0.5425,0.51,0.5434999999999999,0.030108138434649188,0.014813423156738281,0.0064127445220947266
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.6,0.63,0.5975,0.565,0.545,0.5875,0.029580398915498074,18.20901346206665,0.009500503540039062
FOREX_eurgbp-day-High,DecisionTree,0.5640326975476839,0.5367847411444142,0.5177111716621253,0.5694822888283378,0.5613079019073569,0.5498637602179837,0.01960338501210348,0.10730385780334473,0.007234334945678711
FOREX_eurgbp-day-High,SVM,0.553133514986376,0.5640326975476839,0.5422343324250681,0.5722070844686649,0.5940054495912807,0.5651226158038147,0.017625026298415513,0.24794697761535645,0.13400840759277344
FOREX_eurgbp-day-High,KNN,0.547683923705722,0.5231607629427792,0.4877384196185286,0.5694822888283378,0.5640326975476839,0.5384196185286104,0.03002719850453605,0.01433420181274414,0.017683029174804688
FOREX_eurgbp-day-High,LogisticRegression,0.7356948228882834,0.7302452316076294,0.779291553133515,0.7002724795640327,0.7138964577656676,0.7318801089918258,0.026786279514865393,1.0988993644714355,0.007810354232788086
FOREX_eurgbp-day-High,Perceptron,0.5504087193460491,0.6566757493188011,0.5204359673024523,0.6512261580381471,0.6648501362397821,0.6087193460490463,0.06074766734105165,0.01593017578125,0.006991386413574219
FOREX_eurgbp-day-High,MLP,0.5831062670299727,0.5940054495912807,0.5722070844686649,0.5449591280653951,0.5640326975476839,0.5716621253405995,0.01674364195720675,0.9351072311401367,0.008825302124023438
meta_features,DecisionTree,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.2,0.24,0.07999999999999999,0.011145830154418945,0.007050752639770508
meta_features,SVM,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.29333333333333333,0.03265986323710903,0.010590791702270508,0.0069353580474853516
meta_features,KNN,0.26666666666666666,0.2,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.22666666666666666,0.09043106644167023,0.006760597229003906,0.022607088088989258
meta_features,LogisticRegression,0.2,0.2,0.06666666666666667,0.2,0.2,0.17333333333333334,0.053333333333333344,1.196911096572876,0.008793830871582031
meta_features,Perceptron,0.2,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.21333333333333332,0.077746025264604,0.031639814376831055,0.009085416793823242
meta_features,MLP,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.2,0.14666666666666667,0.077746025264604,0.10309243202209473,0.007120370864868164
German-Credit-Data-Creditability-Preprocessed-Dataset,DecisionTree,0.745,0.685,0.69,0.69,0.625,0.687,0.03802630668366309,0.02382946014404297,0.0065572261810302734
German-Credit-Data-Creditability-Preprocessed-Dataset,SVM,0.705,0.705,0.72,0.71,0.715,0.711,0.0058309518948453055,0.10452651977539062,0.037142038345336914
German-Credit-Data-Creditability-Preprocessed-Dataset,KNN,0.68,0.62,0.635,0.63,0.695,0.6519999999999999,0.029765752132274427,0.008227109909057617,0.034751176834106445
German-Credit-Data-Creditability-Preprocessed-Dataset,LogisticRegression,0.725,0.74,0.76,0.77,0.725,0.744,0.018275666882497082,1.0518567562103271,0.008189916610717773
German-Credit-Data-Creditability-Preprocessed-Dataset,Perceptron,0.315,0.3,0.71,0.7,0.7,0.5449999999999999,0.19401030900444438,0.013309478759765625,0.006745338439941406
German-Credit-Data-Creditability-Preprocessed-Dataset,MLP,0.6,0.7,0.7,0.53,0.7,0.6459999999999999,0.06974238309665075,0.4391639232635498,0.00836801528930664
maternal_health_risk,DecisionTree,0.8669950738916257,0.8620689655172413,0.8177339901477833,0.8078817733990148,0.8762376237623762,0.8461834853436082,0.027803297822802275,0.015470266342163086,0.006591320037841797
maternal_health_risk,SVM,0.6600985221674877,0.5615763546798029,0.5960591133004927,0.6305418719211823,0.5495049504950495,0.599556162512803,0.041437447992772804,0.07841897010803223,0.04011654853820801
maternal_health_risk,KNN,0.7093596059113301,0.6945812807881774,0.6847290640394089,0.6896551724137931,0.6831683168316832,0.6922986879968785,0.009422698223378335,0.013190984725952148,0.013593673706054688
maternal_health_risk,LogisticRegression,0.6206896551724138,0.645320197044335,0.5566502463054187,0.625615763546798,0.599009900990099,0.6094571526118129,0.03023621073213665,1.3763329982757568,0.009311914443969727
